generate_sample_by_ios_image_size_256_256_thickness_0.2/5Keu2yY3cz0_random_size_86_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5Keu2yY3cz0_random_size_86_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3OAaFa4Y8XX_large_size_71_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3OAaFa4Y8XX_large_size_71_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/41SbfcNRc1l_random_size_119_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/41SbfcNRc1l_random_size_119_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4F6O0I5cvfW_large_size_121_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4F6O0I5cvfW_large_size_121_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5uCc6mAUjqP_large_size_98_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5uCc6mAUjqP_large_size_98_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3bJ1h6fboTI_large_size_44_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3bJ1h6fboTI_large_size_44_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4HWvTlEnhmP_large_size_0_12_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4HWvTlEnhmP_large_size_0_12_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/SibXiQNup4_large_size_58_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/SibXiQNup4_large_size_58_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5vlSDgODWlJ_random_size_101_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5vlSDgODWlJ_random_size_101_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4nglIRrig47_large_size_112_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4nglIRrig47_large_size_112_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4THOQfzqICK_large_size_34_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4THOQfzqICK_large_size_34_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3VAH6W3AOUz_random_size_37_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3VAH6W3AOUz_random_size_37_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4MWuTz4WxQL_large_size_115_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4MWuTz4WxQL_large_size_115_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/D8Xg5pQZIK_large_size_102_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/D8Xg5pQZIK_large_size_102_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/32cr3zTYXlX_large_size_69_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/32cr3zTYXlX_large_size_69_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/39XtSU4OaGS_random_size_118_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/39XtSU4OaGS_random_size_118_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4n6U6XUMu4b_random_size_41_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4n6U6XUMu4b_random_size_41_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5ge62tc5LdP_random_size_22_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5ge62tc5LdP_random_size_22_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4qXhlyRuuN1_random_size_94_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4qXhlyRuuN1_random_size_94_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3aDmpDgHKUx_random_size_74_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3aDmpDgHKUx_random_size_74_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5fJhipcGIR2_large_size_59_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5fJhipcGIR2_large_size_59_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3FHQg38f1LH_large_size_8_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3FHQg38f1LH_large_size_8_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/TkzRZzWfkZ_random_size_52_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/TkzRZzWfkZ_random_size_52_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/Cs9aQyA8wg_large_size_76_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/Cs9aQyA8wg_large_size_76_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5dSsO4t81gT_random_size_38_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5dSsO4t81gT_random_size_38_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3OW3B8h97aT_large_size_120_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3OW3B8h97aT_large_size_120_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/50G2XR0Kbvi_large_size_78_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/50G2XR0Kbvi_large_size_78_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3nVfUqXWL8g_random_size_125_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3nVfUqXWL8g_random_size_125_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4P1oLIFd6Dz_random_size_30_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4P1oLIFd6Dz_random_size_30_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3kGfMSoLlIc_random_size_17_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3kGfMSoLlIc_random_size_17_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4csajys16LA_random_size_1_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4csajys16LA_random_size_1_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5IVo6eluoyD_large_size_39_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5IVo6eluoyD_large_size_39_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5rV1avEBsd9_large_size_30_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5rV1avEBsd9_large_size_30_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5wtN507yFtG_large_size_63_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5wtN507yFtG_large_size_63_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/rLb6WoW7mk_random_size_89_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/rLb6WoW7mk_random_size_89_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5pBNNICdfzp_large_size_3_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5pBNNICdfzp_large_size_3_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/rnVsTKUEDY_random_size_121_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/rnVsTKUEDY_random_size_121_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/55BIPzCX8s7_large_size_37_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/55BIPzCX8s7_large_size_37_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3VI7WhCqTWx_large_size_100_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3VI7WhCqTWx_large_size_100_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5UmUWFmp15T_large_size_109_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5UmUWFmp15T_large_size_109_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/Jv7daQ5vgA_large_size_92_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/Jv7daQ5vgA_large_size_92_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/WZv6JFp8wz_random_size_110_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/WZv6JFp8wz_random_size_110_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/45BIPzCX8s7_large_size_37_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/45BIPzCX8s7_large_size_37_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5RatHFvb1FF_random_size_45_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5RatHFvb1FF_random_size_45_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5pkGzeJUHX1_large_size_76_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5pkGzeJUHX1_large_size_76_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4XKeimsbN2I_random_size_124_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4XKeimsbN2I_random_size_124_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5bT5OYRvpLr_large_size_18_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5bT5OYRvpLr_large_size_18_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/45KmvapAmoZ_large_size_125_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/45KmvapAmoZ_large_size_125_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/NkvTLnfs7R_large_size_58_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/NkvTLnfs7R_large_size_58_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/47xVRzbYXZS_large_size_80_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/47xVRzbYXZS_large_size_80_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/rFewK575fJ_random_size_79_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/rFewK575fJ_random_size_79_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4RJ9irHlLFe_large_size_101_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4RJ9irHlLFe_large_size_101_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/Wnb2CZ0h1J_large_size_82_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/Wnb2CZ0h1J_large_size_82_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/7ExP19HNPI_large_size_43_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/7ExP19HNPI_large_size_43_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5qFifn6rWVG_large_size_109_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5qFifn6rWVG_large_size_109_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5OIyrRdNNkL_large_size_36_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5OIyrRdNNkL_large_size_36_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3YUo8dgEcTn_large_size_124_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3YUo8dgEcTn_large_size_124_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/39xx5rvAOP6_large_size_34_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/39xx5rvAOP6_large_size_34_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5t9TXxCeYCk_large_size_61_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5t9TXxCeYCk_large_size_61_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4888ZDa5ayt_large_size_108_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4888ZDa5ayt_large_size_108_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5dPNSNNnHMP_large_size_47_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5dPNSNNnHMP_large_size_47_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3f8J1KQzc1J_large_size_19_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3f8J1KQzc1J_large_size_19_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5t4CWlZDrIp_large_size_38_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5t4CWlZDrIp_large_size_38_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/359kG5Z95Yx_random_size_22_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/359kG5Z95Yx_random_size_22_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/39Rx74xKleE_large_size_38_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/39Rx74xKleE_large_size_38_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5bk9riMcMGG_large_size_104_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5bk9riMcMGG_large_size_104_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5UprtiCIRsx_large_size_97_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5UprtiCIRsx_large_size_97_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3a4ACmA4dmD_large_size_78_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3a4ACmA4dmD_large_size_78_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/tIqsLHFD4s_large_size_49_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/tIqsLHFD4s_large_size_49_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/F21yaMN3YR_large_size_108_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/F21yaMN3YR_large_size_108_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/fffYAI4J1w_large_size_124_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/fffYAI4J1w_large_size_124_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/TFdRqBKzst_large_size_45_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/TFdRqBKzst_large_size_45_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/52FILgjuizN_large_size_110_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/52FILgjuizN_large_size_110_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3PXZ87SAPZu_large_size_119_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3PXZ87SAPZu_large_size_119_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4oRq70LIkn2_large_size_66_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4oRq70LIkn2_large_size_66_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4NG1v3IdIw6_large_size_12_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4NG1v3IdIw6_large_size_12_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4GOQLC4r4n2_large_size_19_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4GOQLC4r4n2_large_size_19_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4BuUnYksZuU_large_size_124_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4BuUnYksZuU_large_size_124_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/9P0UWsvFlP_large_size_61_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/9P0UWsvFlP_large_size_61_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3jT1JDqDCwp_large_size_38_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3jT1JDqDCwp_large_size_38_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3zyce1bTjGv_large_size_96_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3zyce1bTjGv_large_size_96_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/S9xbvlGKVR_random_size_59_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/S9xbvlGKVR_random_size_59_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5hN5H4c1ux3_random_size_49_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5hN5H4c1ux3_random_size_49_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4nK6vNBCCkB_random_size_117_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4nK6vNBCCkB_random_size_117_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5ajr1gNgDLF_large_size_105_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5ajr1gNgDLF_large_size_105_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3cmlLGZql2s_random_size_7_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3cmlLGZql2s_random_size_7_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4kzsmS4kXlI_random_size_11_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4kzsmS4kXlI_random_size_11_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/BlhDGJi9t1_large_size_0_5_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/BlhDGJi9t1_large_size_0_5_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/eAenfME6Nj_large_size_53_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/eAenfME6Nj_large_size_53_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4Hn30tiYnDy_large_size_115_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4Hn30tiYnDy_large_size_115_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4Sy6u8ExJX5_large_size_111_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4Sy6u8ExJX5_large_size_111_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/kmiJtogt6U_random_size_58_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/kmiJtogt6U_random_size_58_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/Lh4cLgahac_large_size_0_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/Lh4cLgahac_large_size_0_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3XUKILfUPUG_large_size_0_10_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3XUKILfUPUG_large_size_0_10_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5kLhowMAfvx_large_size_88_2_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5kLhowMAfvx_large_size_88_2_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4CBpIHyxxns_random_size_70_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4CBpIHyxxns_random_size_70_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3HA3qFnnNKe_large_size_117_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3HA3qFnnNKe_large_size_117_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5YfCQzJr5He_random_size_90_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5YfCQzJr5He_random_size_90_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/4aHwTTCzBus_large_size_16_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/4aHwTTCzBus_large_size_16_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3LWoKqKLJwK_large_size_105_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3LWoKqKLJwK_large_size_105_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/aFiVz5mgkU_large_size_123_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/aFiVz5mgkU_large_size_123_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3TELFG4vyO4_random_size_96_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3TELFG4vyO4_random_size_96_3_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5yqg75AyvZj_large_size_18_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5yqg75AyvZj_large_size_18_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5cNXp4sWhYx_random_size_11_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5cNXp4sWhYx_random_size_11_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/eBnEMDcTH3_large_size_92_0_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/eBnEMDcTH3_large_size_92_0_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/5nSVpww4RgB_large_size_13_1_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/5nSVpww4RgB_large_size_13_1_1_annotation_thresh_gray.png
generate_sample_by_ios_image_size_256_256_thickness_0.2/3kepPu6vlqu_large_size_85_3_1_color.jpg,generate_sample_by_ios_image_size_256_256_thickness_0.2/3kepPu6vlqu_large_size_85_3_1_annotation_thresh_gray.png
